,Country,NAME,GIS_AREA,Land_area,ISO3,region_remastered,region_bigger,Number_of_parks,Number_of_posts,post_density_total,post_density_land
655,Chile,Laguna San Rafael,16927.8134430082,16333.315,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,125,0.00738429688044734,0.0076530698146701995
656,Chile,Laguna del Laja,159.847799915945,159.848,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,127,0.7945057740349394,0.7945047795405634
657,Chile,Lauca,1405.45914557066,1405.459,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,397,0.28246996808918673,0.2824699973460627
658,Chile,Llanos del Challe,449.347754154584,449.217,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,126,0.28040643095470696,0.28048804920561776
659,Chile,Llullaillaco,2692.80467390757,2692.805,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,3,0.0011140800627201283,0.0011140799278076207
660,Chile,Melimoyu,1054.84656747534,1033.606,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,1,0.0009480051704518419,0.0009674866438468817
661,Chile,Morro Moreno,73.4717616163903,71.523,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,3,0.04083201401462996,0.04194454930581771
662,Chile,Nahuelbuta,66.6754747453466,66.675,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,108,1.619785991963072,1.6197975253093364
663,Chile,Nevado Tres Cruces,558.383211555743,558.383,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,85,0.1522252070637595,0.15222526473764422
664,Chile,Pali Aike,50.8570947986536,50.857,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,17,0.3342699787965486,0.33427060188371316
665,Chile,Pan De Azucar,435.509729359073,434.92,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,224,0.514339829628271,0.5150372482295594
666,Chile,Patagonia,3024.16124870103,3024.161,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,131,0.043317795986000586,0.0433177995483706
667,Chile,Pumalín Douglas Tompkins,4026.83537576954,3994.071,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,278,0.06903684259674345,0.0696031692976915
668,Chile,Puyehue,1154.21388637062,1154.214,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,357,0.30930142516528925,0.3093013947153648
669,Chile,Queulat,1586.11624821254,1586.116,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,171,0.10781050896660756,0.10781052583795889
670,Chile,Radal Siete Tazas,41.5431013225168,41.543,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,192,4.621705984573039,4.621717256818236
671,Chile,Rapa Nui,47.463675170743,47.291,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,806,16.981407299383022,17.04341206572075
672,Chile,Tolhuaca,57.1308547572949,57.131,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,5,0.08751838251398754,0.08751816001820378
673,Chile,Torres del Paine,2047.62834972819,2024.57,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,13397,6.542691207502752,6.617207604577763
674,Chile,Vicente Perez Rosales,2271.87517336446,2271.875,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,1607,0.7073452004936369,0.7073452544704264
675,Chile,Villarrica,533.513084423855,533.513,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,1025,1.921227482371694,1.92122778638946
676,Chile,Volcan Isluga,1705.99270803578,1705.993,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,52,0.03048078679062525,0.030480781574133073
677,Chile,Yendegaia,1504.69723146739,1462.863,CHL,Latin America and the Caribbean,Latin America and the Caribbean,1,18,0.011962539455493174,0.012304638233382072
678,Congo,Conkouati-Douli,5168.55103717639,3971.09,COG,Sub-Saharan Africa,Africa,1,2,0.00038695564494079405,0.0005036400585229747
679,Congo,Nouabalé-Ndoki,4116.04427188629,4116.044,COG,Sub-Saharan Africa,Africa,1,6,0.0014577102683228274,0.0014577103646122346
680,Congo,Odzala Kokoua,13695.1637113011,13695.164,COG,Sub-Saharan Africa,Africa,1,145,0.01058767920242878,0.010587678979236757
681,"Congo, Democratic Republic of the",Garamba,4981.69406408647,4981.694,COD,Sub-Saharan Africa,Africa,1,34,0.006824987556965692,0.006824987644765013
682,"Congo, Democratic Republic of the",Kahuzi-Biega,6776.04954853368,6776.05,COD,Sub-Saharan Africa,Africa,1,58,0.00855955960542689,0.008559559035131087
683,"Congo, Democratic Republic of the",N'Sele,34.6762456019868,34.676,COD,Sub-Saharan Africa,Africa,1,277,7.988177358627576,7.988233937016957
684,"Congo, Democratic Republic of the",Virunga,7878.93238487571,7878.932,COD,Sub-Saharan Africa,Africa,1,749,0.09506364103819066,0.09506364568192745
685,Costa Rica,Arenal,120.205354616978,120.205,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,3267,27.17848976370445,27.17856994301402
686,Costa Rica,Barbilla,119.902021884227,119.902,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,2,0.01668028585815781,0.016680288902603792
687,Costa Rica,Barra Honda,23.1005881278064,23.101,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,16,0.6926230584034632,0.6926107094930956
688,Costa Rica,Braulio Carrillo,502.469895444979,502.47,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,205,0.4079846411862255,0.4079845562919179
689,Costa Rica,Cahuita,245.418351793203,12.494,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,793,3.2312172019972087,63.470465823595326
690,Costa Rica,Carara,53.6450275561112,53.645,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,571,10.644043372011506,10.644048839593625
691,Costa Rica,Chirripo,504.70765029964,504.708,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,114,0.22587333465684403,0.22587317815449723
692,Costa Rica,Corcovado,424.983295353508,424.959,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,995,2.3412684942647988,2.3414023470499505
693,Costa Rica,Diria,55.8090931280838,55.809,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,5,0.08959113505974424,0.08959128455983802
694,Costa Rica,Guanacaste,344.12685231947,344.127,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,6,0.017435431032362166,0.01743542355002659
695,Costa Rica,Internacional La Amistad,1995.58963859128,1995.59,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,93,0.04660276752371307,0.046602759083779734
696,Costa Rica,Isla del Coco,2049.95463142569,25.285,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,291,0.14195436110584414,11.508799683606881
697,Costa Rica,Juan Castro Blanco,143.805610002545,143.806,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,68,0.47286055112033926,0.4728592687370485
698,Costa Rica,La Cangreja,25.9015160760859,25.902,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,21,0.8107633521648825,0.8107482047718323
699,Costa Rica,Los Quetzales,41.2894571000286,41.289,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,99,2.3977065079872757,2.397733052386834
700,Costa Rica,Manuel Antonio,274.979564232768,18.01,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,3057,11.11718977564556,169.73903387007218
701,Costa Rica,Marino Ballena,54.0739507474959,5.187,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,441,8.155498052274684,85.02024291497975
702,Costa Rica,Marino las Baulas de Guanacaste,262.631654356723,11.992,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,1342,5.109818172097452,111.90793862575049
703,Costa Rica,Palo Verde,183.32499081182,183.154,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,142,0.7745807015790913,0.7753038426679189
704,Costa Rica,Piedras Blancas,142.24800308851,141.398,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,82,0.5764580044682786,0.5799233369637478
705,Costa Rica,Rincon de la Vieja,144.371954960245,144.372,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,383,2.652869804980232,2.6528689773640317
706,Costa Rica,Santa Rosa,823.077700145772,397.764,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,269,0.3268221213530126,0.6762804074778009
707,Costa Rica,Tapanti-Macizo de la Muerte,587.01594382093,587.016,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,366,0.623492434664856,0.6234923749948894
708,Costa Rica,Tortuguero,772.291020884008,266.464,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,1113,1.441166567916324,4.17692446259157
709,Costa Rica,Volcan Irazu,20.1035812184982,20.104,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,618,30.740791567591486,30.74015121368882
710,Costa Rica,Volcan Poas,66.0159780265841,66.016,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,701,10.618641440375436,10.61863790596219
711,Costa Rica,Volcan Tenorio,130.039435191176,130.039,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,387,2.9760203082323167,2.9760302678427246
712,Costa Rica,Volcan Turrialba,12.6453753169389,12.645,CRI,Latin America and the Caribbean,Latin America and the Caribbean,1,21,1.6606861776470805,1.66073546856465
713,Croatia,Brijuni,33.9734564280629,9.478,HRV,Europe,Europe,1,355,10.449334195703482,37.45515931631146
714,Croatia,Kornati,215.774334846647,58.091,HRV,Europe,Europe,1,490,2.2708910230136867,8.435041572704893
715,Croatia,Krka,110.685149587372,110.685,HRV,Europe,Europe,1,3027,27.347842156644187,27.347879116411438
716,Croatia,Mljet,52.9072975087892,33.081,HRV,Europe,Europe,1,645,12.191134878753724,19.49759680783531
717,Croatia,Paklenica,95.0962692833852,95.096,HRV,Europe,Europe,1,320,3.365011082047874,3.3650206107512406
718,Croatia,Plitvièka Jezera,296.342157273459,296.342,HRV,Europe,Europe,1,7509,25.33895301663352,25.338966464422864
719,Croatia,Risnjak,63.4213465214423,63.421,HRV,Europe,Europe,1,53,0.8356807748016053,0.8356853408177102
720,Croatia,Sjeverni Velebit,111.564176619845,111.564,HRV,Europe,Europe,1,127,1.1383582422945009,1.138360044458786
721,Cuba,Alejandro de Humboldt,710.617009895595,685.798,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,172,0.24204317882183896,0.25080271450193786
722,Cuba,Caguanes,204.897166190935,89.268,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,11,0.05368546673676085,0.12322444773042972
723,Cuba,Cayos de San Felipe,262.382430043384,20.629,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,1,0.0038112308047252006,0.04847544718600029
724,Cuba,Ciénaga de Zapata,4200.5571422489,2893.682,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,141,0.03356697581419193,0.048726846972127556
725,Cuba,Desembarco del Granma,326.58863756364,262.122,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,1,0.0030619558826664233,0.003815017434629676
726,Cuba,Guanahacabibes,395.357865325415,227.285,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,82,0.20740702839567046,0.360780517852036
727,Cuba,Jardines de la Reina,2169.67830381136,304.318,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,14,0.0064525694778838575,0.0460045084418273
728,Cuba,Los Caimanes,288.32471751948,1.88,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,12,0.04161974076741876,6.382978723404256
729,Cuba,Pico La Bayamesa,240.028029678073,240.028,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,1,0.004166180097137846,0.004166180612261903
730,Cuba,Punta Francés,46.0931660541165,16.874,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,35,0.7593316536101605,2.074196989451227
731,Cuba,Turquino,228.434149264579,228.269,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,109,0.4771615817990202,0.47750680118631966
732,Cuba,Viñales,111.186707568701,111.187,CUB,Latin America and the Caribbean,Latin America and the Caribbean,1,657,5.908979718587739,5.908964177466791
733,Curaçao,Daaibooi,2.01577944712603,1.942,CUW,Latin America and the Caribbean,Latin America and the Caribbean,1,5,2.480430092254726,2.5746652935118437
734,Curaçao,Hermanus,1.57617569721709,1.458,CUW,Latin America and the Caribbean,Latin America and the Caribbean,1,9,5.710023327913557,6.172839506172839
735,Curaçao,Kabouterbos,0.375694376897717,0.376,CUW,Latin America and the Caribbean,Latin America and the Caribbean,1,2,5.323476003327303,5.319148936170213
736,Curaçao,Shete Boka Park,4.37119153049228,4.371,CUW,Latin America and the Caribbean,Latin America and the Caribbean,1,115,26.30861612852933,26.309768931594597
737,Czechia,Krkonošský Národní Park,362.663533262388,362.664,CZE,Europe,Europe,1,4610,12.711506884990978,12.71149052566563
738,Czechia,Podyjí,62.6936211894615,62.694,CZE,Europe,Europe,1,362,5.7741121525909,5.77407726417201
739,Czechia,České Švýcarsko,79.1534998855604,79.153,CZE,Europe,Europe,1,1230,15.539426579725797,15.53952471795131
740,Czechia,Šumava,685.114280339958,685.114,CZE,Europe,Europe,1,988,1.4420951779165196,1.442095768003573
741,Côte d'Ivoire,Banco National Park,34.6270789958044,34.627,CIV,Sub-Saharan Africa,Africa,1,5,0.1443956621523238,0.1443959915672741
742,Côte d'Ivoire,Iles Ehotile National Park,7.27566718719422,7.276,CIV,Sub-Saharan Africa,Africa,1,2,0.2748888794034129,0.2748763056624519
743,Dominica,Cabrits,7.02270763108204,4.762,DMA,Latin America and the Caribbean,Latin America and the Caribbean,1,116,16.517845550993986,24.35951280974381
744,Dominica,Morne Diablotin,33.5497644329631,33.55,DMA,Latin America and the Caribbean,Latin America and the Caribbean,1,21,0.6259358405320787,0.6259314456035768
745,Dominica,Morne Trois Pitons,67.3269543341617,67.327,DMA,Latin America and the Caribbean,Latin America and the Caribbean,1,380,5.644099064899895,5.644095236680678
746,Dominican Republic,Anacaona,541.613996950202,541.614,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,1,0.0018463333769639333,0.001846333366567334
747,Dominican Republic,Aniana Vargas,130.364211121582,130.364,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,48,0.36819921347304135,0.3681998097634316
748,Dominican Republic,Armando Bermúdez,806.465327623613,806.465,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,29,0.035959388465531955,0.03595940307390897
749,Dominican Republic,Baiguate,52.7073034369444,52.707,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,73,1.3850072995544624,1.385015273113628
750,Dominican Republic,Cotubanamá (Del Este),801.332952395546,422.74,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,790,0.9858573738148834,1.8687609405308228
751,Dominican Republic,El Morro,18.4388548162636,18.397,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,45,2.4404986344547117,2.446050986573898
752,Dominican Republic,Francisco Alberto Caamaño Deñó,590.831189839528,299.099,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,7,0.011847715761080974,0.023403622212043503
753,Dominican Republic,Humedales del Ozama,46.6965224583323,46.697,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,30,0.6424461270487379,0.6424395571449986
754,Dominican Republic,Jaragua,1541.74196698627,723.96,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,29,0.018809892070777535,0.04005746173821758
755,Dominican Republic,José del Carmen Ramírez,753.465006633941,753.465,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,19,0.02521683134944958,0.025216831571473128
756,Dominican Republic,La Hispaniola,55.0916395554135,29.398,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,6,0.10890944703079578,0.20409551670181644
757,Dominican Republic,Lago Enriquillo e Isla Cabritos,406.662076232438,406.662,DOM,Latin America and the Caribbean,Latin America and the Caribbean,1,59,0.14508360491003114,0.1450836321072537
